actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
alimentacion supermercados,Supermercado Suma Tenbel,AV,Avenida,Jose Antonio Tavio Afonso,35,38630,38006,Arona,Costa del Silencio Ed Garañaña,,,922732279.0,,-16.65094281,28.01263019,2017-04-07T13:35:39.845000,2018-02-06T13:52:45.262000
alimentacion supermercados,Supermercado Supercor,AV,Avenida,Democracia,5,38611,38017,Granadilla de Abona,San Isidro CC Sansofe,www.supercor.es,,922393518.0,,-16.55354628,28.07181123,2016-05-09T12:45:15.374000,2016-05-31T09:58:35.109000
alimentacion supermercados,Supermercado Supercor,RB,Rambla,Los Menceyes,29,38509,38011,Candelaria,Las Caletillas Rs Elena,www.supercor.es,,0.0,,-16.36477977,28.36908561,2016-05-09T12:45:15.374000,2016-05-31T09:58:35.109000
alimentacion supermercados,Supermercado Supercor,CL,Calle,Carlos J R Hamilton,14,38001,38038,Santa Cruz de Tenerife,Rs Anaga,www.supercor.es,,922286437.0,,-16.244787,28.47983799,2016-05-09T12:45:15.374000,2018-02-22T09:44:44.987000
alimentacion supermercados,Supermercado Supercor,CM,Camino,San Lazaro,11,38206,38023,La Laguna,San Lazaro CC Los Venezolanos,www.supercor.es,,,,-16.32939712,28.48876831,2016-05-09T12:45:15,2017-04-03T12:57:09.215000
alimentacion supermercados,Supermercado Supercor,CL,Calle,Bernardino Seman,3,38005,38038,Santa Cruz de Tenerife,,www.supercor.es,,,,-16.262633,28.46304799,2016-05-09T12:45:15.374000,2016-05-31T09:58:35.109000
alimentacion supermercados,Supermercado Supercor,AV,Avenida,Melchor Luz,7,38400,38028,Puerto de la Cruz,San Felipe,www.supercor.es,,,,-16.55396,28.41255099,2016-05-09T12:45:15,2017-09-25T12:45:45.595000
alimentacion supermercados,Supermercado Supercor,PZ,"Plaza, plazoleta",Charco,10,38400,38028,Puerto de la Cruz,Ed Banco Exterior,www.supercor.es,,922899108.0,,-16.55074469,28.41712734,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
alimentacion supermercados,Supermercado Supercor,AV,Avenida,Tres de Mayo,5,38003,38038,Santa Cruz de Tenerife,CC El Corte Ingles,www.supercor.es,,,,-16.254166,28.45932899,2016-05-09T12:45:15.374000,2016-05-31T09:58:35.109000
alimentacion supermercados,Supermercado Supercor Express,CL,Calle,Mendez Nuñez,28,38003,38038,Santa Cruz de Tenerife,,www.supercor.es,,922249780.0,,-16.254148,28.46991199,2016-05-09T12:45:15.374000,2016-05-31T09:58:35.109000
alimentacion supermercados,Supermercado Superdino Alcala,AV,Avenida,Los Pescadores,6,38687,38019,Guía de Isora,Alcala Ed Alcala Center ,www.hiperdino.es,,922832810.0,,-16.82578073,28.20133601,2017-06-27T10:03:18.294000,2017-06-27T10:03:18.294000
alimentacion supermercados,Supermercado Superdino Andenes,AV,Avenida,Los Majuelos,91,38108,38023,La Laguna,Los Majuelos Ed Dacio Ferrera,www.hiperdino.es,,922612267.0,,-16.30463906,28.44932145,2016-05-09T12:45:15,2017-06-27T09:58:03.441000
alimentacion supermercados,Supermercado Superdino Apolo 1,CL,Calle,Hermano Pedro de Bethencourt,2,38650,38006,Arona,Los Cristianos CC Apolo,www.hiperdino.es,sac.canarias@grupodinosol.es,922797397.0,922787671.0,-16.71145399,28.05492899,2016-05-09T12:45:15,2017-06-26T13:26:13.119000
alimentacion supermercados,Supermercado Superdino Apolo 2,CL,Calle,Noelia Afonso Cabrera,1,38650,38006,Arona,Py Americas CC Columbus,www.hiperdino.es,sac.canarias@grupodinosol.es,922796080.0,922787060.0,-16.72836819,28.06077632,2016-05-09T12:45:15,2017-08-01T13:50:54.820000
alimentacion supermercados,Supermercado Superdino Avenida San Isidro,AV,Avenida,Santa Cruz,164,38611,38017,Granadilla de Abona,San Isidro,www.hiperdino.es,,922394371.0,,-16.556985,28.07357599,2016-05-09T12:45:15.374000,2017-06-27T10:32:20.886000
alimentacion supermercados,Supermercado Superdino Bulevar,CL,Calle,Puerto Escondido,4,38002,38038,Santa Cruz de Tenerife,CC Parque Boulevard,www.hiperdino.es,,922289797.0,,-16.25174429,28.47049085,2017-06-27T10:09:37.709000,2017-06-27T10:09:37.709000
alimentacion supermercados,Supermercado Superdino Chaparral,AV,Avenida,Jose Antonio Tavio Afonso,3,38630,38006,Arona,Costa del Silencio CC Chaparral,www.hiperdino.es,sac.canarias@grupodinosol.es,922730151.0,922734148.0,-16.645388,28.01131999,2016-05-09T12:45:15.374000,2017-06-26T13:30:00.849000
alimentacion supermercados,Supermercado Superdino Delicias,CL,Calle,Pedro Doblado Claverie,7,38010,38038,Santa Cruz de Tenerife,Las Delicias,www.hiperdino.es,,922657185.0,,-16.28393388,28.45271446,2016-05-09T12:45:15.374000,2018-03-02T14:31:09.222000
alimentacion supermercados,Supermercado Superdino Gigansol,CL,Calle,Petunia,3,38683,38040,Santiago del Teide,Puerto de Santiago Ed Gigansol del Mar,www.hiperdino.es,,922860024.0,,-16.83915771,28.24052757,2017-06-27T09:29:40.271000,2017-06-27T09:29:40.271000
alimentacion supermercados,Supermercado SuperDino Icod Estacion Guaguas,Cl,Calle,Francisco Miranda,20,38430,38022,Icod de los Vinos,,www.hiperdino.es,,922813324.0,,-16.7208976,28.3697222,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion supermercados,Supermercado Superdino Jardines,CL,Calle,Caleta del Jurado,3,38683,38040,Santiago del Teide,Puerto de Santiago Ed Jardin del Mar,www.hiperdino.es,,922862736.0,,-16.84114665,28.23563331,2017-06-27T09:33:06.095000,2017-06-27T09:33:06.095000
alimentacion supermercados,Supermercado Superdino La Matanza,CR,Carretera,General TF 217 Norte,209,38379,38025,La Matanza,,www.hiperdino.es,,922579573.0,922579021.0,-16.45968218,28.44379642,2016-05-09T12:45:15.374000,2016-02-22T14:34:41.073000
alimentacion supermercados,Supermercado Superdino Las Canteras,CR,Carretera,General TF 13 Punta Hidalgo,4,38293,38046,Tegueste,Las Canteras,www.hiperdino.es,sac.canarias@grupodinosol.es,922153880.0,,-16.306845,28.51395199,2016-05-09T12:45:15.374000,2017-06-27T10:11:32.269000
alimentacion supermercados,Supermercado Superdino Los Cristianos 2,AV,Avenida,Juan Carlos I,28,38650,38006,Arona,Los Cristianos,www.hiperdino.es,,922797732.0,922797294.0,-16.71271487,28.04942951,2017-06-26T13:24:37,2017-08-25T12:17:48.369000
alimentacion supermercados,Supermercado Superdino Majuelos,AV,Avenida,Los Majuelos,28,38107,38038,Santa Cruz de Tenerife,El Sobradillo,www.hiperdino.es,,922611224.0,922611224.0,-16.31269279,28.44287241,2016-05-09T12:45:15.374000,2017-06-27T10:20:58.555000
alimentacion supermercados,Supermercado Superdino Medano,CL,Calle,Argentina,1,38612,38017,Granadilla de Abona,El Medano CC El Medano,www.hiperdino.es,,,,-16.537758,28.04652299,2016-05-09T12:45:15.374000,2017-06-27T10:20:58.555000
alimentacion supermercados,Supermercado Superdino Ofra,CL,Calle,Vulcano,2,38010,38038,Santa Cruz de Tenerife,Ofra,www.hiperdino.es,,,,-16.28514157,28.45858499,2016-05-09T12:45:15,2018-01-19T09:17:38.725000
alimentacion supermercados,Supermercado Superdino San Francisco,CL,Calle,San Francisco,69,38001,38038,Santa Cruz de Tenerife,,www.hiperdino.es,sac.canarias@grupodinosol.es,922287505.0,0.0,-16.248299,28.4712237,2016-05-09T12:45:15.374000,2017-06-27T10:40:37.954000
alimentacion supermercados,Supermercado Superdino Torviscas,CL,Calle,Galicia,12,38660,38001,Adeje,Torviscas Alto CC Cosmos,www.hiperdino.es,,922715612.0,,-16.72528397,28.0873466,2017-06-22T14:08:52.858000,2017-06-22T14:08:52.858000
alimentacion supermercados,Supermercado Superdino Venezuela,AV,Avenida,Venezuela,4,38007,38038,Santa Cruz de Tenerife,,www.hiperdino.es,sac.canarias@grupodinosol.es,922209816.0,922205259.0,-16.27011069,28.46615148,2016-05-09T12:45:15,2017-06-27T10:20:58.555000
alimentacion supermercados,Supermercado Tabaiba,CR,Carretera,General TF 28 Sur,25,38109,38032,El Rosario,Llano Blanco,,,,,-16.328342,28.40976099,2016-05-09T12:45:15.374000,2015-08-04T10:47:48.724000
alimentacion supermercados,Supermercado Tabares,CM,Camino,Tabares,4,38330,38023,La Laguna,Guamasa Garimba,,,,,-16.37834453,28.49706827,2016-05-09T12:45:15.374000,2015-08-04T13:46:20.206000
alimentacion supermercados,Supermercado Tajinaste,CL,Calle,Santa Catalina,49,38613,38052,Vilaflor,,,maires000|hotmail.com,922709280.0,,-16.63986,28.15342099,2016-05-09T12:45:15.374000,2015-08-04T12:05:34.680000
alimentacion supermercados,Supermercado Tamaimo,CR,Carretera,General TF 454 Puerto de Santiago,17,38684,38040,Santiago del Teide,Tamaimo,,,,,-16.82047595,28.26608878,2016-05-09T12:45:15.374000,2015-08-04T12:56:56.468000
alimentacion supermercados,Supermercado Toña,CL,Calle,Candelaria,33,38300,38026,La Orotava,Candelaria El Lomo,,,,,-16.52588858,28.38335863,2016-05-09T12:45:15.374000,2017-01-31T12:36:02.734000
alimentacion supermercados,Supermercado Transito,CL,Calle,Los Angeles,4,38683,38040,Santiago del Teide,Puerto de Santiago,,,922861804.0,,-16.84141658,28.2386177,2016-05-09T12:45:15.374000,2016-05-31T09:54:34.195000
alimentacion supermercados,Supermercado Tu Alteza,CL,Calle,La Sota,9,38204,38023,La Laguna,CC Galaxia,www.comercialjesuman.es,,671690879.0,,-16.3154789,28.48521497,2021-06-08T10:09:02.163000,2021-06-08T10:09:02.163000
alimentacion supermercados,Supermercado Tu Trebol,AV,Avenida,Santa Cruz,49,38500,38020,Güimar,,www.comercialjesuman.es,,671692245.0,,-16.407599,28.31939999,2016-05-09T12:45:15.374000,2024-09-27T10:08:25.542000
alimentacion supermercados,Supermercado Tu Trebol,CR,Carretera,Hoya Fria,0,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo Centro Comercial Hipertrebol,www.comercialjesuman.es/tu-trebol/,grupojesuman@grupojesuman.es,671690714.0,922220690.0,-16.28351342,28.44136292,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
alimentacion supermercados,Supermercado Tu Trebol,CL,Calle,Chafira,2,38670,38001,Adeje,CC Hipertrebol Sur,www.comercialjesuman.es,,671691093.0,,-16.740591,28.12099199,2016-05-09T12:45:15.374000,2016-05-31T10:03:56.333000
alimentacion supermercados,Supermercado Tu Trebol,CR,Carretera,General TF 333 La Montañeta,31,38419,38031,Los Realejos,La Montañeta,tutrebol.es,,677950827.0,,-16.56110627,28.38830062,2016-05-09T12:45:15,2023-10-18T14:41:54.296000
alimentacion supermercados,Supermercado Tu Trebol,AV,Avenida,Marques Villanueva del Prado,28,38400,38028,Puerto de la Cruz,CC La Cupula Ur Jardines de la Paz,www.comercialjesuman.es,,671690834.0,,-16.536674,28.41081999,2016-05-09T12:45:15,2016-11-16T09:31:08.066000
alimentacion supermercados,Supermercado Tu Trebol,CR,Carretera,Hoya Fria,0,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo Centro Comercial Hipertrebol,www.comercialjesuman.es,hthoyafria@grupojesuman.com,922959500.0,922201261.0,-16.2843983,28.44144657,2016-05-09T12:45:15,2017-07-06T09:05:25.468000
alimentacion,Supermercado Turquesa,CL,Calle,Antonio Ruiz Alvarez,3,38400,38028,Puerto de la Cruz,Py Jardin Ht Turquesa,www.comercialjesuman.es,,,,-16.55854376,28.4103177,2016-05-09T12:45:15,2016-07-28T07:58:38.925000
alimentacion supermercados,Supermercado Udaco,Cl,Calle,San Juan,4,38460,38015,Garachico,La Caleta de Interian,,,922888212.0,,-16.79372459,28.37388531,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion supermercados,Supermercado Udaco,CL,Calle,Antonio Lopez Lopez,24,38009,38038,Santa Cruz de Tenerife,Chamberi Grupo Miramar Bq 26,,,922653334.0,,-16.27708438,28.45299879,2016-05-09T12:45:15.374000,2015-08-04T10:30:50.252000
alimentacion supermercados,Supermercado Udaco,CL,Calle,El Norte,10,38588,38005,Arico,La Jaca,,,,,-16.46329059,28.12150678,2016-05-09T12:45:15.374000,2015-08-04T11:51:36.815000
alimentacion supermercados,Supermercado Udaco,CR,Carretera,General TF 326 Benijos,147,38313,38026,La Orotava,Benijos,,,,,-16.54600885,28.36206649,2016-05-09T12:45:15.374000,2015-08-04T13:27:00.476000
alimentacion supermercados,Supermercado Udaco,CL,Calle,Calderon de la Barca,8,38005,38038,Santa Cruz de Tenerife,,,,,,-16.25948,28.46005399,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
alimentacion supermercados,Supermercado Udaco,CL,Calle,Juan Fernandez,23,38270,38023,La Laguna,Valle de Guerra Las Toscas,,,,,-16.39178421,28.52133912,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
alimentacion supermercados,Supermercado Udaco,Cl,Calle,Verde,28,38480,38010,Buenavista del Norte,,,,922127125.0,,-16.85066833,28.37222705,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
alimentacion supermercados,Supermercado Udaco,CL,Calle,Calvo Sotelo,53,38006,38038,Santa Cruz de Tenerife,,,,922291556.0,,-16.26289777,28.4693888,2016-05-09T12:45:15.374000,2015-12-04T13:57:48.810000
alimentacion supermercados,Supermercado Udaco,CM,Camino,Pared Grande,2,38270,38023,La Laguna,Valle de Guerra,,,,,-16.38154623,28.52831605,2016-05-09T12:45:15.374000,2015-08-05T08:31:39.788000
alimentacion supermercados,Supermercado Udaco,AV,Avenida,Valle San Lorenzo,23,38626,38006,Arona,Valle San Lorenzo,,,0.0,0.0,-16.6563461,28.08934239,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
alimentacion supermercados,Supermercado Udaco,Cl,Calle,Nicaragua,11,38500,38020,Güimar,Fatima,,,922512902.0,,-16.41278866,28.32446399,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion supermercados,Supermercado Udaco Poris,CL,Calle,Real,9,38588,38005,Arico,Poris de Abona,,,,,-16.43312584,28.16357014,2016-05-09T12:45:15.374000,2015-08-04T11:50:56.550000
alimentacion supermercados,Supermercado Udaco San Jose,CR,Carretera,General El Puertito,41,38479,38042,Los Silos,Puertito de Los Silos,,,922840847.0,922841231.0,-16.81349,28.37487999,2016-05-09T12:45:15.374000,2018-02-21T09:15:32.910000
alimentacion supermercados,Supermercado Udaco Solymar,CR,Carretera,General TF 13 Punta Hidalgo,122,38240,38023,La Laguna,Punta del Hidalgo,,solymar213@gmail.com,922156161.0,,-16.32633462,28.56819807,2016-05-09T12:45:15.374000,2015-08-04T13:53:27.018000
alimentacion supermercados,Supermercado Unide,CL,Calle,Guillen,4,38120,38038,Santa Cruz de Tenerife,San Andres,www.unide.es,,913826500.0,0.0,-16.19242211,28.50518015,2016-05-09T12:45:15.374000,2016-11-22T13:12:41.088000
alimentacion supermercados,Supermercado Unide,CR,Carretera,General TF 652 Las Galletas,90,38632,38035,San Miguel,Guargacho,www.unide.es,,922786279.0,922732924.0,-16.63597914,28.03526004,2016-05-09T12:45:15.374000,2017-10-02T14:11:56.428000
alimentacion supermercados,Supermercado Unide,Cl,Calle,Honduras,49,38500,38020,Güimar,Fatima,,,922512741.0,,-16.415422,28.32678999,2016-05-09T12:45:15.374000,2024-09-27T09:52:23.664000
alimentacion supermercados,Supermercado Unide,PG,Polígono,Industrial Valle de Guimar,0,38509,38020,Güimar,PG GUIMAR MZ 13 PARC 1,www.unide.es,,922503507.0,922504433.0,-16.37002957,28.3281281,2016-05-09T12:45:15.374000,2018-05-24T17:22:06.194000
alimentacion supermercados,Supermercado UNIDE San Bernardo,CR,Carretera,General TF 42 Icod Buenavista,2,38479,38042,Los Silos,San Bernardo,,,922120162.0,,-16.82915073,28.36619071,2016-05-09T12:45:15,2017-03-24T09:15:31
alimentacion supermercados,Supermercado Verodal,CL,Calle,San Sebastian de La Gomera,35,38632,38006,Arona,El Fraile,,,659438489.0,0.0,-16.66747181,28.01289287,2016-05-09T12:45:15.374000,2016-09-29T08:53:25.783000
alimentacion supermercados,Supermercado Vila Verde,CL,Calle,El Saltadero,36,38611,38017,Granadilla de Abona,San Isidro,,nataliahpm@hotmail.com,627073889.0,,-16.56023835,28.0747672,2016-05-09T12:45:15,2017-01-31T12:31:15.097000
alimentacion supermercados,Supermercado Virce,Cl,Calle,El Durazno,57,38430,38022,Icod de los Vinos,,,,,,-16.71394084,28.36904377,2016-05-09T12:45:15,2024-09-27T09:52:23.664000
alimentacion supermercados,Supermercado Virginia,CL,Calle,Jesus Dominguez Grillo,16,38650,38006,Arona,Los Cristianos,,sebastianmartinmelo@msn.com,922790184.0,922752101.0,-16.72030477,28.05056021,2016-05-09T12:45:15,2016-09-06T09:34:48.078000
alimentacion supermercados,Supermercados Coviran,AV,Avenida,Emigrante,10,38687,38019,Guía de Isora,,,supermarketimon@hotmail.com,922134269.0,,-16.81675347,28.18015541,2019-04-12T16:38:45.443000,2019-04-12T16:38:45.443000
alimentacion supermercados,Supermercados Garachico,Cl,Calle,Francisco Martinez de Fuentes,9,38450,38015,Garachico,,,,922830606.0,,-16.76484909,28.37340208,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion panaderia pasteleria,Sweet Bakery Tenerife,CL,Calle,San Nicasio,31,38108,38023,La Laguna,,,,618364525.0,,-16.30028205,28.45460568,2017-03-15T13:00:45.469000,2017-03-15T13:00:45.469000
alimentacion productos especializados herbolario,Tea & Baking,CL,Calle,Alcalde Alonso Suarez Melian,3,38201,38023,La Laguna,,www.teaandbaking.es,teaandbaking@gmail.com,922315159.0,,-16.31674,28.48938199,2016-05-09T12:45:15.374000,2019-01-29T12:04:51.330000
alimentacion panaderia pasteleria,Tejedor,CR,Carretera,General TF 28 Sur,102,38108,38038,Santa Cruz de Tenerife,Barranco Grande,,,,,-16.30761203,28.43590442,2016-05-16T11:05:01.335000,2016-05-16T11:05:01.335000
alimentacion mayor,Templo Cafes,CR,Carretera,Hoya Fria,0,38110,38038,Santa Cruz de Tenerife,P I El Mayorazgo,,,0.0,,-16.28117789,28.44422657,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
alimentacion mayor,Tenedrink,CM,Camino,Los Pescadores,0,38108,38023,La Laguna,Z I Las Torres De Taco,,,0.0,,-16.29302135,28.45137139,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
alimentacion congelados,Tenemar,CL,Calle,Eladio Roca Salazar,1,38008,38038,Santa Cruz de Tenerife,Villa Ascension,,,,,-16.27620596,28.46595722,2016-05-23T07:43:51,2018-03-05T08:01:40
alimentacion mayor,Teneritalia Alimentacion,RB,Rambla,Doctor Perez,40,38390,38039,Santa Úrsula,,www.teneritalia.com,info@teneritalia.com,922313090.0,922582412.0,-16.48899563,28.42653109,2016-05-09T12:45:15.374000,2018-04-11T13:18:10.878000
alimentacion supermercados,Terencio Cash Market,CR,Carretera,General TF 24 La Esperanza,79,38291,38023,La Laguna,Rodeo Alto,es-la.facebook.com/TerencioCashMarket,terenciocashmarket@kitcash.es,922312122.0,,-16.33784504,28.47296127,2016-06-01T14:34:01.090000,2016-06-01T14:34:01.090000
alimentacion productos especializados herbolario,Teteria T-Fusion,CL,Calle,El Mirador,2,38611,38017,Granadilla de Abona,San Isidro,,t-fusion@hotmail.com,822667983.0,,-16.557536,28.07437399,2016-05-09T12:45:15.374000,2016-11-29T11:40:16.623000
alimentacion panaderia pasteleria,The Bakery,CR,Carretera,General TF 28 Sur,154,38620,38035,San Miguel,,,,922700769.0,,-16.61948808,28.09846499,2016-05-09T12:45:15.374000,2016-07-27T10:22:30.316000
alimentacion,The Green Family,CL,Calle,Mendez Nuñez,22,38003,38038,Santa Cruz de Tenerife,,,gfsupereco@gmail.com,922299924.0,0.0,-16.25426525,28.46983024,2016-05-09T12:45:15.374000,2016-06-20T10:17:23.785000
alimentacion panaderia pasteleria,Thiemann,CL,Calle,Pintor Ribera,9,38007,38038,Santa Cruz de Tenerife,,www.thiemann.es,comercial@thiemann.es,922232806.0,,-16.26589105,28.46612173,2016-08-11T10:53:29.425000,2016-08-11T10:53:29.425000
alimentacion,Tienda ADiaz,CL,Calle,Marques de Bajamar,27,38320,38023,La Laguna,La Cuesta,,,,,-16.28687854,28.47249103,2016-05-09T12:45:15,2015-08-04T10:33:10
alimentacion,Tienda Alimentacion,PZ,"Plaza, plazoleta",Constitucion,1,38400,38028,Puerto de la Cruz,Ed Reina,,,,,-16.54739355,28.41562092,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
alimentacion productos especializados herbolario,Tienda Culturista,CR,Carretera,General TF 152 Norte,145,38350,38043,Tacoronte,Lc 1 El Cantillo,www.tiendaculturista.com/,,922572936.0,,-16.40567969,28.47861163,2018-05-09T10:23:37.238000,2018-12-03T09:44:53.735000
alimentacion productos especializados herbolario,Tienda de Vinos,Cl,Calle,San Simon,49,38360,38041,El Sauzal,El Sauzal Finca La Baranda La Casa del Vino,www.productosdetenerife.com,info@teneriferural.org,922531013.0,,-16.43456669,28.47035127,2024-09-27T09:33:22.074000,2024-09-27T09:33:22.074000
alimentacion,Tienda de Viveres,CL,Calle,Herreria,27,38359,38043,Tacoronte,Guayonge,,,,,-16.41583471,28.48638249,2016-07-12T07:39:44.676000,2016-07-12T07:39:44.676000
alimentacion productos especializados herbolario,Tienda Ecologica ViveSana,CR,Carretera,General TF 217 Norte,80,38370,38025,La Matanza,,www.vivesana.es,vivesanacanarias@gmail.com,922579700.0,,-16.4526469,28.4549475,2016-05-09T12:45:15.374000,2016-12-02T13:09:41.301000
