actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
servicios religiosos,Iglesia El Salvador,CL,Calle,Real,15,38370.0,38025,La Matanza,,,,922577286.0,,-16.4463896,28.45301977,2017-02-21T14:18:04.447000,2017-02-21T14:18:04.447000
servicios religiosos,Iglesia El Socorro,PZ,"Plaza, plazoleta",El Socorro,1,38509.0,38020,Güimar,El Socorro,,,,,-16.36507219,28.32775861,2017-02-23T10:53:18,2024-09-27T10:08:25.542000
servicios religiosos,Iglesia Encarnacion de Maria,AV,Avenida,Palo Mayor,3,38670.0,38001,Adeje,El Galeon Cementerio,,,,,-16.72844575,28.11490228,2016-05-09T12:45:15,2016-10-03T14:03:12
servicios religiosos,Iglesia Espiritu Santo,PZ,"Plaza, plazoleta",Buganvilla,0,38683.0,38040,Santiago del Teide,Los Gigantes,,,922861423.0,,-16.84042175,28.24397045,2016-05-09T12:45:15,2016-08-11T13:56:28
servicios religiosos,Iglesia Evangelica,CL,Calle,Diego De Mesa,38,38300.0,38026,La Orotava,Cruz del Teide Ed Calatrava,,,,,-16.52609684,28.38266158,2016-05-09T12:45:15,2015-08-04T13:30:57
servicios religiosos,Iglesia Evangelica Bautista,CL,Calle,Eladio Roca Salazar,1,38008.0,38038,Santa Cruz de Tenerife,Villa Ascension,,,,,-16.27627656,28.46536764,2016-05-23T07:43:51,2018-03-05T08:01:40
servicios religiosos,Iglesia Evangelica Bautista De Tenerife,CL,Calle,Los Naranjos,37,38510.0,38011,Candelaria,Barranco Hondo,,,,,-16.34990997,28.39924246,2017-01-31T10:35:25.405000,2019-02-04T09:30:20.474000
servicios religiosos,Iglesia Evangelica Bautista Internacional,CL,Calle,La Botavara,7,38670.0,38001,Adeje,,,,,,-16.7320176,28.11646622,2017-01-31T09:18:56.339000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Evangelica Bautista Internacional Norte De Tenerife,CL,Calle,Jilguero,10,38400.0,38028,Puerto de la Cruz,,,,,,-16.55449436,28.41442546,2017-01-31T12:58:29,2019-02-05T08:08:49.355000
servicios religiosos,Iglesia Evangelica Bautista Internacional Norte De Tenerife,CL,Calle,Porlier,29,38004.0,38038,Santa Cruz de Tenerife,,,Nsouto.rm@gmail.com,670202374.0,,-16.25864999,28.46699508,2019-01-30T13:22:05.858000,2019-01-30T13:22:05.858000
servicios religiosos,Iglesia Evangelica de Filadelfia Zona Canarias,CL,Calle,Maria Auxiliadora,75,38320.0,38023,La Laguna,La Cuesta,,,,,-16.28295762,28.47253182,2017-02-01T09:53:53.188000,2017-02-01T09:53:53.188000
servicios religiosos,Iglesia Evangelica De La Gracia Tenerife,AV,Avenida,Los Majuelos,65,38107.0,38038,Santa Cruz de Tenerife,La Gallega Esq Cl Pinzon,www.iedelagracia.org,,922611948.0,922611948.0,-16.31871019,28.43746703,2017-02-01T11:41:26,2017-03-15T09:48:11.409000
servicios religiosos,Iglesia Evangelica Ejercito De Salvacion,CL,Calle,Marisol Marin,10,38006.0,38038,Santa Cruz de Tenerife,,,,922293840.0,,-16.26332036,28.46751278,2019-02-04T11:38:43.547000,2019-02-05T09:41:01.097000
servicios religiosos,Iglesia Evangelica Escandinava En España,CL,Calle,Jilguero,10,38400.0,38028,Puerto de la Cruz,,,,,,-16.55455925,28.41438965,2019-02-04T09:09:30.115000,2019-02-04T09:09:30.115000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,Tagoror,17,38632.0,38006,Arona,El Fraile Esq Cl La Esperanza,,,,,-16.66531396,28.01367763,2019-01-30T12:44:10.590000,2019-01-30T12:44:10.590000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,San Juan,15,38204.0,38023,La Laguna,,,,,,-16.31724477,28.48775676,2019-02-04T11:30:39.803000,2019-02-04T11:30:39.803000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,Chinamada,37,38111.0,38038,Santa Cruz de Tenerife,Los Alisios,,,,,-16.30636,28.42685093,2019-02-04T09:58:25.749000,2019-02-04T09:58:25.749000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,Lugo y Herrera,70,38320.0,38023,La Laguna,La Cuesta,,,,,-16.28603313,28.47254705,2019-02-05T09:23:01.423000,2019-02-05T09:23:01.423000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,Narciso de Vera,50,38320.0,38023,La Laguna,La Cuesta,,,,,-16.28607884,28.4709036,2019-02-04T10:21:46.544000,2019-02-04T10:21:46.544000
servicios religiosos,Iglesia Evangelica Filadelfia,CL,Calle,Murillo,3,38007.0,38038,Santa Cruz de Tenerife,,,,,,-16.26693698,28.46542656,2019-01-30T13:31:00.288000,2019-01-30T13:31:00.288000
servicios religiosos,Iglesia Evangelica Hermanos La Orotava,CL,Calle,El Zapatero,8,38311.0,38026,La Orotava,Los Frontones Cm Polo,,,608849056.0,,-16.5125031,28.38715764,2017-02-01T10:05:45.428000,2019-02-08T14:10:38.182000
servicios religiosos,Iglesia Evangelica Hermanos Santa Cruz,CL,Calle,Prosperidad,9,38006.0,38038,Santa Cruz de Tenerife,,,,,,-16.26304943,28.46869023,2017-02-01T11:44:11.853000,2019-02-08T09:31:10.981000
servicios religiosos,Iglesia Evangelica Manantial de Vida Hermanos en Cristo,CL,Calle,San Juan,115,38320.0,38023,La Laguna,La Cuesta,,,682543446.0,,-16.28330679,28.47271432,2017-02-01T09:10:48.767000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Evangelica Manantial De Vida Hermanos En Cristo,RB,Rambla,Añaza,2,38111.0,38038,Santa Cruz de Tenerife,Añaza,,,682543446.0,,-16.30196533,28.42278832,2019-02-04T11:57:04.533000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Evangelica Rey de Reyes,CL,Calle,Isla de Gran Canaria,14,38611.0,38017,Granadilla de Abona,San Isidro,,,922793693.0,,-16.55557899,28.07573381,2017-01-31T12:29:37.411000,2019-02-05T07:56:57.255000
servicios religiosos,Iglesia Evangelica Rey de Reyes,CL,Calle,Isla de La Gomera,29,38611.0,38017,Granadilla de Abona,San Isidro,,,922791035.0,,-16.55471225,28.07468088,2019-02-04T09:01:04.840000,2019-02-05T09:01:10.565000
servicios religiosos,Iglesia Evangelica Tener Fe Dios Es Amor,CM,Camino,La Cuesta,2,38355.0,38043,Tacoronte,El Cantillo,,,,,-16.40314019,28.47869153,2019-02-05T09:33:00.431000,2019-02-05T09:33:00.431000
servicios religiosos,Iglesia Evangelica Tener Fe Dios Es Amor,CL,Calle,Pintor Ribera,13,38007.0,38038,Santa Cruz de Tenerife,,,,,,-16.26565243,28.46645672,2017-02-01T11:43:11.354000,2019-02-04T09:30:20.474000
servicios religiosos,Iglesia Evangelico-Luterana De Finlandia,CM,Camino,Sitio Litre,13,38400.0,38028,Puerto de la Cruz,,,,,,-16.54397004,28.41315104,2019-02-04T09:13:41.299000,2019-02-04T09:13:41.299000
servicios religiosos,Iglesia Exaltacion de la Santa Cruz,PZ,"Plaza, plazoleta",Gabriel Cruz,1,38290.0,38032,El Rosario,Llano del Moro,,,922618754.0,,-16.3350111,28.44228119,2017-02-17T12:52:16.229000,2017-02-17T12:52:16.229000
servicios religiosos,Iglesia Gnostica,CL,Calle,El Castillo,2,38589.0,38005,Arico,La Sabinita,,info@gnosisespaña.es,667865304.0,,-16.49514169,28.18056174,2019-02-05T11:41:56.695000,2019-02-05T11:41:56.695000
servicios religiosos,Iglesia Gran Poder de Dios,AV,Avenida,Gran Poder,21,38250.0,38023,La Laguna,Bajamar,,,,,-16.34548714,28.55434641,2017-02-24T10:37:43.779000,2017-02-24T10:37:43.779000
servicios religiosos,Iglesia Grupo Cientifico Cristiano tenerife,CL,Calle,Ronda El Sauzalito,2,38360.0,38041,El Sauzal,P 02 Lc 02,,,,,-16.43436033,28.48044992,2017-01-31T12:04:53.242000,2017-01-31T12:04:53.242000
servicios religiosos,Iglesia Hogar Escuela Maria Auxiliadora,CL,Calle,La Rosa,40,38001.0,38038,Santa Cruz de Tenerife,,,,922282212.0,922282216.0,-16.24910174,28.47173154,2017-02-20T09:25:59.718000,2017-02-20T09:25:59.718000
servicios religiosos,Iglesia Hospital Universitario de Canarias,CR,Carretera,General TF 194 La Cuesta Taco,0,38320.0,38023,La Laguna,Hospital Universitario de Canarias,,,922678000.0,,-16.29156805,28.45675867,2017-03-02T08:51:28.778000,2017-03-02T08:51:28.778000
servicios religiosos,Iglesia Inmaculada Concepcion de Maria,CM,Camino,El Lomito,1,38489.0,38010,Buenavista del Norte,Masca,,,,,-16.84053352,28.30558662,2017-02-17T09:54:24.269000,2017-02-17T09:54:24.269000
servicios religiosos,Iglesia Inmaculado Corazon de Maria,CL,Calle,La Tosca,26,38628.0,38035,San Miguel,Aldea Blanca,,,922700044.0,,-16.62722394,28.0688053,2017-03-07T13:00:31,2017-03-07T13:03:14.404000
servicios religiosos,Iglesia La Caleta,AV,Avenida,La Caleta,36,38588.0,38005,Arico,La Caleta,,,,,-16.47676215,28.10231433,2017-04-27T13:24:16.147000,2017-04-27T13:24:16.147000
servicios religiosos,Iglesia La Cuesta Buenavista,CR,Carretera,General TF 436 El Palmar,34,38480.0,38010,Buenavista del Norte,La Cuesta,,,,,-16.84588242,28.3634495,2017-02-17T10:30:10.425000,2023-10-18T14:41:54.296000
servicios religiosos,Iglesia La Milagrosa,CL,Calle,Manuel Prieto Medina,8,38677.0,38001,Adeje,Tijoco,,,,,-16.76754444,28.15582763,2017-08-21T12:19:25,2018-05-08T10:31:18.004000
servicios religiosos,Iglesia La Santa Cruz,CL,Calle,Hoya de la Viuda,12,38359.0,38041,El Sauzal,Ravelo,,,,,-16.42151022,28.45945089,2017-02-21T10:33:16.621000,2024-09-27T10:08:25.542000
servicios religiosos,Iglesia La Santa Cruz y San Albino,CL,Calle,Los Estudiantes,15,38107.0,38038,Santa Cruz de Tenerife,Tincer Pz La Iglesia,arciprestazgodetaco.blogspot.com.es/,,922625877.0,,-16.30433298,28.44519261,2016-05-09T12:45:15.374000,2017-02-20T12:19:52.207000
servicios religiosos,Iglesia Liga Evangelica Tenerife,CL,Calle,Anselmo J Benirtez,4,38004.0,38038,Santa Cruz de Tenerife,Lc 04,,,,,-16.25964079,28.4679749,2017-02-01T10:19:26.059000,2019-02-08T09:19:25.678000
servicios religiosos,Iglesia Los Menores,CL,Calle,Virgen de Fatima,21,38677.0,38001,Adeje,Los Menores,,,,,-16.75525404,28.13994841,2017-03-29T13:55:23.522000,2017-03-29T13:55:23.522000
servicios religiosos,Iglesia Maria Auxiliadora,PZ,"Plaza, plazoleta",Franchy Alfaro,5,38300.0,38026,La Orotava,Los Salesianos,,,922330100.0,,-16.52204258,28.39381839,2017-03-02T12:18:09.576000,2017-03-02T12:18:09.576000
servicios religiosos,Iglesia Maria Auxiliadora,CL,Calle,General Serrano,46,38004.0,38038,Santa Cruz de Tenerife,,,,922243440.0,,-16.25885133,28.46674084,2017-02-20T09:49:38.243000,2017-02-20T09:49:38.243000
servicios religiosos,Iglesia Maria Inmaculada y Beato Manuel Garcia,CL,Calle,Punta de la Mancha,2,38111.0,38038,Santa Cruz de Tenerife,Los Alisios,,,922618781.0,,-16.30915264,28.43159235,2017-02-20T12:23:22.958000,2017-02-20T12:26:08.444000
servicios religiosos,Iglesia Monasterio De Santa Clara,CL,Calle,Anchieta,1,38201.0,38023,La Laguna,,,,,,-16.31373355,28.49005593,2017-02-23T13:24:00.181000,2019-02-06T08:04:16.525000
servicios religiosos,Iglesia Nuestra Señora de Agache y San Carlos Borromeo,PZ,"Plaza, plazoleta",San Carlos,10,38591.0,38020,Güimar,El Tablado,,,922530352.0,,-16.40381915,28.24052951,2017-03-31T09:09:50.542000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CL,Calle,Lomo Leon,22,38459.0,38015,Garachico,Genoves,,,,,-16.74829317,28.36405586,2017-02-21T12:29:34,2018-03-16T14:06:07.933000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CL,Calle,Los Guanches,3,38430.0,38022,Icod de los Vinos,Santa Barbara El Paredon,,,616912488.0,922812008.0,-16.71114092,28.36728098,2017-03-07T08:59:23,2024-09-27T10:00:39.057000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CM,Camino,Candelaria,4,38690.0,38040,Santiago del Teide,Arguayo,,,922864090.0,,-16.80759399,28.26655902,2017-02-17T13:15:34.178000,2017-02-17T13:15:34.178000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CL,Calle,San Juan,51,38320.0,38023,La Laguna,La Cuesta Bo La Candelaria,,,,,-16.2842926,28.46985013,2017-02-20T11:43:48,2018-03-12T10:28:21.388000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CM,Camino,Cordobes,131,38400.0,38028,Puerto de la Cruz,La Vera,,,922371725.0,,-16.55515611,28.3966316,2017-02-22T09:28:43.158000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CL,Calle,Agando,2,38687.0,38019,Guía de Isora,Alcala,,,922860061.0,,-16.82493495,28.1994248,2016-05-09T12:45:15,2016-05-06T14:30:52
servicios religiosos,Iglesia Nuestra Señora de Candelaria,CL,Calle,Doña Julia Trujillo,1,38687.0,38019,Guía de Isora,Alcala,,,922866061.0,,-16.82679717,28.20153494,,
servicios religiosos,Iglesia Nuestra Señora de Fatima,CL,Calle,Aranjuez,57,38205.0,38023,La Laguna,Barrio Nuevo,,,688250180.0,,-16.30934033,28.47724871,2017-02-23T13:32:20.168000,2018-01-15T08:01:43.325000
servicios religiosos,Iglesia Nuestra Señora de Fatima,CL,Calle,Buenviaje,7,38588.0,38005,Arico,Poris de Abona Punta de Abona,,,,,-16.43068552,28.15216014,2017-02-22T13:18:46.480000,2018-09-26T08:05:26.190000
servicios religiosos,Iglesia Nuestra Señora de Fatima,AV,Avenida,Villa de Arico,1,38593.0,38005,Arico,Poris de Abona Pz Fatima,,,922161088.0,,-16.433509,28.16442927,2016-11-30T13:07:40,2018-03-14T07:58:32.514000
servicios religiosos,Iglesia Nuestra Señora de Fatima,CL,Calle,Prosperidad,69,38006.0,38038,Santa Cruz de Tenerife,,,,922277420.0,,-16.26661333,28.47021694,2017-02-20T09:53:50.229000,2017-02-20T09:53:50.229000
servicios religiosos,Iglesia Nuestra Señora de Fatima,CL,Calle,La Sabinita,125,38627.0,38006,Arona,La Sabinita,,,,,-16.67941648,28.08651521,2017-02-21T08:03:51.939000,2017-02-21T08:03:51.939000
servicios religiosos,Iglesia Nuestra Señora de Guadalupe,CL,Calle,Chile,2,38418.0,38031,Los Realejos,El Toscal Longuera,parroquia-guadalupe.blogspot.com.es,,922362661.0,,-16.57478821,28.39941884,2017-03-07T12:32:56,2017-03-07T12:33:48.362000
servicios religiosos,Iglesia Nuestra Señora de Guadalupe,CL,Calle,Siete Islas,2,38650.0,38006,Arona,Py Americas,,,607086494.0,922750637.0,-16.72836829,28.05830996,2017-02-21T09:15:39.794000,2018-06-12T14:15:47.800000
servicios religiosos,Iglesia Nuestra Señora de la Caridad,CM,Camino,La Caridad,17,38340.0,38043,Tacoronte,Guamasa,,,922572332.0,922636095.0,-16.39213806,28.49627578,2017-02-20T13:24:15,2019-03-14T08:47:32.806000
servicios religiosos,Iglesia Nuestra Señora de la Concepcion,CL,Calle,Guillermo Camacho Perez Galdos,2,38410.0,38031,Los Realejos,Realejo Bajo,,,922340353.0,,-16.58844601,28.38561478,2017-03-02T14:29:17.630000,2017-03-02T14:29:17.630000
servicios religiosos,Iglesia Nuestra Señora de la Concepcion,PZ,"Plaza, plazoleta",La Concepcion,10,38201.0,38023,La Laguna,Parroquia La Concepcion,,concepciondelalaguna@•hotmail.com,922258454.0,922259130.0,-16.32037229,28.49044835,2017-02-23T12:58:45.499000,2019-02-07T08:46:55.001000
servicios religiosos,Iglesia Nuestra Señora de la Concepcion,CL,Calle,Padre Moore,1,38003.0,38038,Santa Cruz de Tenerife,,,,922243847.0,922242384.0,-16.24897705,28.4644121,2017-02-20T09:21:31.748000,2017-02-20T09:21:31.748000
servicios religiosos,Iglesia Nuestra Señora de la Concepcion,PZ,"Plaza, plazoleta",Patricio Garcia,1,38300.0,38026,La Orotava,,,,922326924.0,,-16.5254735,28.39003933,2017-03-02T10:36:40.678000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de la Consolacion,CL,Calle,El Risquete,11,38489.0,38010,Buenavista del Norte,El Palmar,,,,,-16.84573109,28.34418987,2017-02-17T10:08:34,2023-10-18T14:41:54.296000
servicios religiosos,Iglesia Nuestra Señora de la Encarnacion,PZ,"Plaza, plazoleta",La Iglesia,1,38380.0,38051,La Victoria,,,obispado@obispadodetenerife.es,922580052.0,922350517.0,-16.47025498,28.43415749,2017-02-22T09:11:09.463000,2017-02-22T09:14:54.277000
servicios religiosos,Iglesia Nuestra Señora de la Encarnacion,CL,Calle,Reyes Catolicos,38,38320.0,38023,La Laguna,La Cuesta Bo Obispado,,,922640804.0,922250176.0,-16.29146072,28.46742191,2017-03-02T10:03:15.540000,2017-03-02T10:03:15.540000
servicios religiosos,Iglesia Nuestra Señora de la Esperanza,PZ,"Plaza, plazoleta",Parroco Jose Perez Reyes,1,38290.0,38032,El Rosario,La Esperanza,,,922548816.0,922548816.0,-16.36805757,28.45070575,2017-02-23T12:38:57.632000,2017-02-23T12:38:57.632000
servicios religiosos,Iglesia Nuestra Señora de la Luz,PZ,"Plaza, plazoleta",La Iglesia,2,38470.0,38042,Los Silos,,,,922840019.0,,-16.81678692,28.36527545,2017-02-17T14:24:51.086000,2017-02-17T14:24:51.086000
servicios religiosos,Iglesia Nuestra Señora de la Luz,CL,Calle,Vera de los Cangueros,1,38589.0,38005,Arico,Arico Nuevo,,,922768028.0,922768032.0,-16.48008237,28.17834054,2016-11-30T13:07:40.265000,2016-11-30T13:07:40.265000
servicios religiosos,Iglesia Nuestra Señora de la Luz,CL,Calle,Ayuntamiento,1,38680.0,38019,Guía de Isora,,,,922850032.0,,-16.77871977,28.2095431,2017-02-23T09:06:02.958000,2017-02-23T09:06:02.958000
servicios religiosos,Iglesia Nuestra Señora de la Luz,CR,Carretera,General TF 322 La Luz,20,38312.0,38026,La Orotava,Las Candias,,,,,-16.55166392,28.38805177,2017-03-31T13:02:40.054000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de la Luz San Bernardo,CR,Carretera,General TF 42 Icod Buenavista,28,38479.0,38042,Los Silos,San Bernardo,,,,,-16.83086387,28.36703623,2017-02-17T14:24:51,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de la Merced,CL,Calle,Zorzal,12,38107.0,38038,Santa Cruz de Tenerife,Barranco Grande El Draguillo,,,922620770.0,,-16.30513153,28.43586377,2017-02-20T12:11:41,2018-03-19T09:06:32.031000
servicios religiosos,Iglesia Nuestra Señora de la Merced,CL,Calle,Mencey de Abona,2,38612.0,38017,Granadilla de Abona,El Medano,,,,,-16.53735721,28.04732988,2017-02-22T10:29:18.415000,2017-02-22T10:29:18.415000
servicios religiosos,Iglesia Nuestra Señora de La Milagrosa,CM,Camino,La Ferruja,23,38413.0,38031,Los Realejos,La Ferruja,,,,,-16.56838822,28.36270409,2016-05-09T12:45:15,2015-08-04T13:27:57
servicios religiosos,Iglesia Nuestra Señora de la Paz,CL,Calle,Doctor Celestino Gonzalez Padron,7,38400.0,38028,Puerto de la Cruz,Ur La Paz,,,,,-16.53009169,28.41310415,2017-02-22T09:30:27.596000,2017-02-22T09:30:27.596000
servicios religiosos,Iglesia Nuestra Señora de la Paz,PZ,"Plaza, plazoleta",La Iglesia,1,38627.0,38006,Arona,Buzanada,,,922765009.0,,-16.65399392,28.07291201,2017-02-21T09:07:11.604000,2017-03-06T14:58:17.615000
servicios religiosos,Iglesia Nuestra Señora de la Paz y la Union,CL,Calle,Isidro Castro,1,38320.0,38023,La Laguna,La Cuesta Vistabella,,,922645057.0,,-16.28471844,28.46655997,2017-02-20T10:15:31.409000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de la Peña,CL,Calle,La Hoya,12,38500.0,38020,Güimar,La Hoya,,,,,-16.41871823,28.31476173,2017-02-23T11:16:30.475000,2017-02-23T11:16:30.475000
servicios religiosos,Iglesia Nuestra Señora de la Peña de Francia,PZ,"Plaza, plazoleta",La Iglesia,1,38400.0,38028,Puerto de la Cruz,,,padresagustinospuertodelacruz@gmail.com,922380051.0,,-16.54836659,28.41697116,2017-02-22T09:42:57.460000,2022-04-22T13:23:10.741000
servicios religiosos,Iglesia Nuestra Señora de la Peñita,CL,Calle,El Lomo,40,38400.0,38028,Puerto de la Cruz,,,,922387007.0,,-16.55381402,28.41693379,2017-02-22T09:41:26.819000,2018-06-13T10:29:48.411000
servicios religiosos,Iglesia Nuestra Señora de la Salud,CL,Calle,Princesa Guacimara,34,38008.0,38038,Santa Cruz de Tenerife,Bo Salud,,,922200025.0,,-16.27076039,28.46929574,2017-02-20T12:19:52.222000,2018-06-12T13:59:31.825000
servicios religiosos,Iglesia Nuestra Señora de la Santa Cruz,CL,Calle,Real La Cruz Santa,71,38413.0,38031,Los Realejos,La Cruz Santa,,,922359554.0,,-16.56613404,28.37824124,2017-03-02T14:38:34.633000,2023-10-18T14:39:08.082000
servicios religiosos,Iglesia Nuestra Señora de las Mercedes,PZ,"Plaza, plazoleta",Chicha Zerolo,1,38293.0,38023,La Laguna,Las Mercedes,,,922268103.0,,-16.29385776,28.52088747,2017-02-23T14:23:18.625000,2017-02-23T14:23:18.625000
servicios religiosos,Iglesia Nuestra Señora de las Nieves,CL,Calle,Echeyde,27,38419.0,38031,Los Realejos,La Zamora,,,922359554.0,,-16.56709885,28.38486068,2017-03-07T12:39:44.520000,2017-03-07T12:39:44.520000
servicios religiosos,Iglesia Nuestra Señora de las Nieves,CL,Calle,Las Nieves,3,38205.0,38023,La Laguna,Finca España,,,627110295.0,,-16.29837379,28.47610985,2017-02-23T14:02:34.352000,2017-02-23T14:02:34.352000
servicios religiosos,Iglesia Nuestra Señora de las Nieves,CL,Calle,Los Artesanos,2,38130.0,38038,Santa Cruz de Tenerife,Taganana Pz Las Nieves,,,922590007.0,922549029.0,-16.21696055,28.56049676,2017-02-20T13:10:27.132000,2017-03-14T11:35:18.318000
servicios religiosos,Iglesia Nuestra Señora de Las Nieves,CL,Calle,Beneharo,10,38677.0,38001,Adeje,Las Nieves,,,,,-16.73808392,28.11972751,2016-05-09T12:45:15,2018-06-20T15:02:41.420000
servicios religiosos,Iglesia Nuestra Señora de Loreto,CL,Calle,Rio Parana,2,38180.0,38038,Santa Cruz de Tenerife,Cueva Bermeja,,,922596021.0,,-16.2169997,28.49621815,2017-03-31T13:20:39.139000,2017-03-31T13:20:39.139000
servicios religiosos,Iglesia Nuestra Señora de los Dolores,CL,Calle,Palo Blanco,40,38415.0,38031,Los Realejos,Palo Blanco,,,,,-16.57813599,28.36603049,2017-03-07T12:07:35.691000,2017-03-07T12:07:35.691000
servicios religiosos,Iglesia Nuestra Señora de los Dolores,CL,Calle,San Agustin,40,38201.0,38023,La Laguna,,,,922239100.0,,-16.31678546,28.49018018,2017-02-23T13:19:43.304000,2017-02-23T13:19:43.304000
